ID_da_instituicao	nome_da_instituicao	ID_da_microregiao	ID_da_mesoregiao	ID_do_estado	Publicacoes_Disciplina_Biologia	Publicacoes_Disciplina_Biotecnologia	Publicacoes_Disciplina_Especialidades_Medicas	Publicacoes_Disciplina_Engenharias_Civil_Mecanica_e_Quimica	Publicacoes_Disciplina_Quimica	Publicacoes_Disciplina_Ciencias_da_Natureza	Publicacoes_Disciplina_Engenharia_Eletrica_e_Ciencias_da_Computacao	Publicacoes_Disciplina_Pesquisas_Neurologicas	Publicacoes_Disciplina_Humanas	Publicacoes_Disciplina_Doencas_Infecciosas	Publicacoes_Disciplina_Matematica_e_Fisica	Publicacoes_Disciplina_Profissionais_da_Saude	Publicacoes_Disciplina_Ciencias_Sociais	Total_Publicacoes
107400000001	FACULDADE DE MEDICINA DO ABC	35061	3515	35	2	1	19	0	3	2	0	5	0	4	0	9	1	46
107000000004	SANTA CASA DE MISERICORDIA DE SAO PAULO	35061	3515	35	4	0	9	0	0	0	0	5	0	0	0	4	0	22
J41C00000009	UNIVERSIDADE FEDERAL DE SAO PAULO CAMPUS DIADEMA	35061	3515	35	4	2	4	7	5	1	1	0	0	4	5	1	1	35
286700000003	FACULDADE DE MEDICINA DE MARILIA	35038	3509	35	0	1	9	0	0	0	0	2	0	2	0	2	0	16
J8E800000003	INSTITUTO DOR DE PESQUISA E ENSINO	33018	3306	33	0	2	3	0	0	0	0	7	0	1	0	0	0	13
047700000000	INSTITUTO FEDERAL DO MARANHAO	21002	2101	21	1	0	0	8	5	1	3	0	0	1	2	2	0	23
661500000000	INSTITUTO FEDERAL DO SUDESTE DE MINAS GERAIS	31065	3112	31	5	1	0	7	3	0	1	0	0	1	2	6	2	28
001900000005	LABORATORIO NACIONAL DE COMPUTACAO CIENTIFICA	33015	3306	33	4	1	0	5	0	0	5	0	0	1	6	0	1	23
183300000005	UNIVERSIDADE ESTADUAL DE GOIAS	52007	5203	52	11	4	4	2	9	0	0	2	0	5	0	3	2	42
IZEO00000008	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO GRANDE DO SUL	43016	4302	43	9	4	2	10	6	2	4	1	0	5	2	2	3	50
004700000006	CENTRO DE PESQUISA E DESENVOLVIMENTO LEOPOLDO AMERICO MIGUEZ DE MELLO	33018	3306	33	1	2	0	4	2	2	1	0	0	0	0	0	0	12
001700000001	UNIVERSIDADE FEDERAL RURAL DA AMAZONIA	27005	2702	27	24	7	19	3	11	11	2	7	0	16	7	4	1	112
120600000002	UNIVERSIDADE PARANAENSE	41002	4101	41	3	2	0	1	2	1	1	1	0	4	0	2	0	17
001000000998	CENTRO DE CIENCIAS AGRARIAS	25015	2503	25	12	5	20	4	7	1	1	9	1	11	2	14	5	92
189500000008	ESCOLA BAHIANA DE MEDICINA E SAUDE PUBLICA	29021	2905	29	1	0	7	0	1	0	0	2	0	3	1	8	1	24
831200000005	UNIVERSIDADE DO VALE DO PARAIBA	35050	3513	35	1	1	1	2	5	1	1	0	0	3	3	3	0	21
342900000001	UNIVERSIDADE ANHEMBI MORUMBI	35050	3513	35	1	1	4	1	1	0	6	0	0	3	2	3	1	23
577000000000	UNIVERSIDADE POSITIVO	41037	4110	41	5	2	1	2	3	0	0	0	0	4	0	6	2	25
010400000005	INSTITUTO DE BOTANICA	35061	3515	35	21	1	0	3	3	2	0	0	0	1	0	0	0	31
511300000003	UNIVERSIDADE DO SUL DE SANTA CATARINA	42016	4205	42	3	4	40	2	5	0	0	14	0	10	0	25	5	108
891200000009	UNIVERSIDADE DE SANTO AMARO	35061	3515	35	4	1	7	0	0	0	0	0	0	7	0	11	0	30
172000000004	UNIVERSIDADE DE FRANCA	35012	3502	35	3	1	4	2	12	0	0	1	0	7	1	7	0	38
870100000004	INSTITUTO NACIONAL DE METROLOGIA QUALIDADE E TECNOLOGIA	33018	3306	33	7	3	3	9	13	0	3	2	0	6	6	11	0	63
985601000990	SECRETARIA MUNICIPAL DE SAUDE DE JUAZEIRO DO NORTE	23032	2307	23	5	1	10	4	5	0	5	1	0	6	1	3	4	45
012800000009	CENTRO TECNICO AEROESPACIAL	35050	3513	35	0	0	1	3	2	2	1	0	0	0	7	2	0	18
025500000005	UNIVERSIDADE SALGADO DE OLIVEIRA	33018	3306	33	2	1	3	0	1	1	0	6	0	2	0	6	2	24
001400000006	FUNDACAO EZEQUIEL DIAS	31030	3107	31	3	2	7	0	6	0	0	3	0	4	0	6	1	32
154600000007	UNIVERSIDADE DE TAUBATE	35061	3515	35	7	0	6	4	1	1	1	1	0	1	0	6	1	29
J1SS00000005	INSTITUTO ISRAELITA DE ENSINO E PESQUISA ALBERT EINSTEIN	35061	3515	35	5	3	26	1	4	0	0	11	0	12	1	9	0	72
583900000001	CENTRO UNIVERSITARIO DAS FACULDADES METROPOLITANAS UNIDAS	35061	3515	35	3	0	5	2	1	0	0	5	0	4	0	2	2	24
089100000004	UNIVERSIDADE CATOLICA DE GOIAS	52010	5203	52	6	1	6	2	3	1	6	0	0	2	3	4	1	35
558800000009	INSTITUTO FEDERAL DE MATO GROSSO	51001	5101	51	7	2	0	3	2	0	1	0	0	4	0	2	1	22
028200000004	MINISTERIO DA SAUDE	43026	4305	43	4	3	35	0	1	0	1	11	0	11	0	22	3	91
028700000003	PETROLEO BRASILEIRO RIO DE JANEIRO MATRIZ	33018	3306	33	0	1	0	13	5	4	3	0	1	1	2	1	3	34
062200000004	UNIVERSIDADE FEDERAL DO ACRE	51014	5103	51	20	5	21	5	15	10	1	8	0	14	8	8	3	118
340900000005	UNIVERSIDADE CIDADE DE SAO PAULO	35061	3515	35	2	1	2	0	0	0	0	4	0	0	0	11	1	21
246300000007	UNIVERSIDADE DE AVEIRO	15014	1505	15	15	5	2	17	17	2	1	0	0	3	3	5	2	72
010200000001	UNIVERSIDADE CATOLICA DE PELOTAS	43033	4307	43	2	3	35	0	1	0	1	12	0	8	0	21	3	86
985600043360	IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE	43026	4305	43	1	1	17	0	0	0	0	1	0	4	0	3	0	27
572000000000	UNIVERSIDADE DA REGIAO DE JOINVILLE	42008	4202	42	7	2	2	5	5	2	0	3	0	1	0	1	0	28
445200000000	UNIVERSIDADE COMUNITARIA DA REGIAO DE CHAPECO	42002	4201	42	3	2	11	1	3	0	0	2	0	9	1	1	1	34
880000000000	UNIVERSIDADE REGIONAL DO CARIRI	23032	2307	23	8	2	1	3	7	1	0	1	0	3	2	4	2	34
047000000007	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DA PARAIBA	25017	2503	25	5	0	0	7	8	0	12	0	0	5	2	4	1	44
022900000008	FUNDACAO UNIVERSIDADE REGIONAL DE BLUMENAU	42012	4204	42	5	1	2	5	7	2	2	2	0	7	0	2	5	40
205600000005	UNIVERSIDADE GUARULHOS	35059	3515	35	0	0	0	0	4	0	0	2	0	2	0	6	0	14
002700000000	INSTITUTO FEDERAL DA BAHIA	29032	2907	29	4	0	1	5	5	1	9	0	0	1	4	2	2	34
169600000005	UNIVERSIDADE METODISTA DE PIRACICABA	35028	3506	35	2	1	2	0	2	0	5	0	0	0	1	7	3	23
627100000002	UNIVERSIDADE DO OESTE DE SANTA CATARINA	42003	4201	42	6	2	2	2	2	0	0	0	0	6	0	4	0	24
785800000009	UNIVERSIDADE DE RIBEIRAO PRETO	35014	3502	35	6	1	7	3	4	0	0	2	0	6	1	6	3	39
204400000003	UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA	29012	2903	29	23	7	19	4	17	10	5	6	1	13	8	14	5	132
038800000002	INSTITUTO BIOLOGICO	35061	3515	35	6	2	3	0	2	0	0	0	0	7	0	0	0	20
166100000001	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO PARA	15011	1504	15	9	0	0	2	0	3	1	1	0	6	1	1	0	24
JI7500000002	UNIVERSIDADE FEDERAL DO CARIRI	23032	2307	23	10	0	1	3	5	0	1	2	0	0	1	3	0	26
273000000009	INSTITUTO FEDERAL FLUMINENSE	33001	3301	33	4	1	1	4	7	1	0	0	0	1	1	1	2	23
312800000008	INSTITUTO DE TECNOLOGIA E PESQUISA	28011	2803	28	1	1	0	6	5	0	0	0	0	0	0	2	0	15
005800000006	INSTITUTO NACIONAL DE MATEMATICA PURA E APLICADA	33018	3306	33	0	0	0	1	0	1	1	0	0	0	13	0	3	19
531000000002	UNIVERSIDADE DE SANTA CRUZ DO SUL	43020	4304	43	3	1	4	5	2	2	0	0	1	2	0	4	6	30
195400000000	FUNDACAO DE MEDICINA TROPICAL DOUTOR HEITOR VIEIRA DOURADO	13007	1303	13	3	2	32	0	1	0	0	11	0	12	0	20	2	83
247500000009	UNIVERSIDADE DO MINHO	43002	4301	43	5	5	2	11	6	1	0	4	0	2	4	5	9	54
434800000005	AGENCIA PAULISTA DE TECNOLOGIA DOS AGRONEGOCIOS	35005	3501	35	13	2	0	1	0	0	0	0	0	5	0	1	0	22
498300000002	UNIVERSIDADE JOSE DO ROSARIO VELLANO	35061	3515	35	3	1	5	1	0	0	0	0	0	7	0	5	0	22
J93M00000001	INSTITUTO TECNOLOGICO VALE	27005	2702	27	8	4	14	4	5	6	1	4	0	9	2	1	2	60
579800000001	INSTITUTO FEDERAL MINAS GERAIS	31042	3109	31	3	0	2	7	7	0	1	1	0	2	1	3	1	28
841600000000	UNIVERSIDADE DE CRUZ ALTA	43011	4301	43	4	0	3	0	1	0	0	1	0	7	0	3	0	19
016300000002	UNIVERSIDADE DE SOROCABA	35046	3512	35	3	2	0	4	5	1	0	0	0	0	2	2	1	20
IY5300000007	UNIVERSIDADE ESTADUAL PAULISTA	35020	3504	35	7	1	1	3	3	3	0	5	1	5	2	2	0	33
013800000007	UNIVERSIDADE POTIGUAR	24001	2401	24	1	0	4	0	2	1	0	0	0	2	0	6	0	16
J9GC00000006	FUNDACAO OSWALDO CRUZ UNIDADE DE RONDONIA	11001	1101	11	2	3	0	0	4	0	0	0	0	6	0	0	0	15
025900000002	FUNDACAO ESTADUAL DE PESQUISA AGROPECUARIA	43026	4305	43	9	3	1	1	1	0	0	0	0	7	0	0	0	22
885400000008	CENTRO UNIVERSITARIO LA SALLE CANOAS	43026	4305	43	4	1	3	5	1	2	0	1	0	1	0	3	2	23
438600000004	UNIVERSIDADE ESTADUAL VALE DO ACARAU	23005	2301	23	3	1	0	1	4	1	0	1	0	3	0	1	2	17
891300000000	SANTA CASA DE MISERICORDIA DE BELO HORIZONTE	31030	3107	31	4	0	11	0	0	0	0	5	0	3	0	1	0	24
IZEE00000008	INSTITUTO CHICO MENDES DE CONSERVACAO DA BIODIVERSIDADE	25022	2504	25	23	5	19	2	10	10	1	6	0	11	7	4	0	98
281100000001	UNIVERSIDADE CEUMA	21002	2101	21	6	5	20	3	5	1	0	5	0	11	2	9	2	69
802600000009	UNIVERSIDADE CAMILO CASTELO BRANCO	35061	3515	35	6	3	16	0	6	1	0	4	0	14	1	2	0	53
000700000003	INSTITUTO DE PESQUISAS TECNOLOGICAS DO ESTADO DE SAO PAULO	35061	3515	35	0	0	0	8	4	0	1	0	0	0	2	1	0	16
208000000009	FUNDACAO FACULDADE DE MEDICINA	35061	3515	35	1	0	8	0	0	0	0	0	0	4	0	4	0	17
869900000005	INSTITUTO MILITAR DE ENGENHARIA	33018	3306	33	0	2	0	3	9	1	3	0	0	0	4	2	1	25
301700000000	CENTRO UNIVERSITARIO HERMINIO OMETTO DE ARARAS	35027	3506	35	3	1	2	1	4	0	0	0	0	2	1	7	0	21
985600169126	ASSOCIACAO HOSPITALAR MOINHOS DE VENTO	43026	4305	43	1	0	11	0	0	0	0	4	0	1	0	5	0	22
246100000003	UNIVERSIDADE DO PORTO	22001	2201	22	10	1	3	7	9	2	1	3	0	3	3	7	5	54
154300000001	UNIVERSIDADE DE MOGI DAS CRUZES	35062	3515	35	5	4	12	1	2	0	1	5	0	8	1	5	1	45
428800000000	UNIVERSIDADE ESTADUAL DO PIAUI	22012	2203	22	8	1	3	4	6	1	1	1	0	5	3	4	1	38
422900000003	CENTRO UNIVERSITARIO DA FUNDACAO EDUCACIONAL DE BARRETOS	35009	3502	35	5	2	10	1	2	0	0	1	0	6	1	4	0	32
J1JP00000008	FACULDADE DE ENGENHARIA DA UNIVERSIDADE DO PORTO	22001	2201	22	0	0	0	10	0	2	5	1	0	0	0	3	0	21
