Ano	ID_da_mesoregiao	Nome_da_mesoregiao	Valor_bruto_agropecuaria	Valor_bruto_industria	Valor_bruto_servicos	Valor_bruto_administracao	Valor_bruto_total	Impostos	PIB	Populacao	PIB_per_capita
2011	3106	Central Mineira	975687.0	1263869.0	2176620.0	1072751.0	5488924.0	511194.0	6000120.0	415160.0	373988.9400000001
2011	3112	Zona da Mata	2365431.0	6364006.0	12943572.0	5487904.0	27160919.0	3577664.0	30738577.0	2184397.0	1385952.48
2011	3108	Vale do Rio Doce	999393.0	6805339.0	8628300.0	4205465.0	20638508.0	2485947.0	23124450.0	1627698.0	791033.5500000002
2011	3109	Oeste de Minas	1338400.0	3980690.0	6352310.0	2468781.0	14140182.0	1719801.0	15859980.0	963951.0	693045.93
2011	3104	Vale do Mucuri	281115.0	579294.0	1376914.0	928274.0	3165595.0	234747.0	3400341.0	385786.0	150754.69999999998
2011	3102	Norte de Minas	1514775.0	2930243.0	5516241.0	3895923.0	13857181.0	1348690.0	15205874.0	1619489.0	605344.5400000002
2011	3110	Sul/Sudoeste de Minas	4679325.0	10378584.0	18779213.0	6291488.0	40128602.0	5468926.0	45597534.0	2453146.0	2128308.5599999996
2011	3111	Campo das Vertentes	619483.0	1814633.0	3138391.0	1417094.0	6989599.0	782838.0	7772435.0	557655.0	461094.27
2011	3103	Jequitinhonha	524243.0	467283.0	1513981.0	1674805.0	4180311.0	208438.0	4388751.0	701015.0	297473.52
2011	3107	Metropolitana de Belo Horizonte	989074.0	63658320.0	74332316.0	17287165.0	156266876.0	26507276.0	182774154.0	6285931.0	2380308.4100000015
2011	3101	Noroeste de Minas	2087603.0	1518487.0	2274356.0	987421.0	6867864.0	438848.0	7306714.0	368878.0	320353.73
2011	3203	Central Espírito-santense	804945.0	17804585.0	23328939.0	6693932.0	48632404.0	16712251.0	65344653.0	2007697.0	624695.17
2011	3201	Noroeste Espírito-santense	667291.0	1068423.0	2169863.0	1378758.0	5284337.0	665699.0	5950037.0	415075.0	218747.74
2011	3204	Sul Espírito-santense	555148.0	11756073.0	4695801.0	1930066.0	18937081.0	1031066.0	19968151.0	568568.0	1039850.1899999998
2011	3202	Litoral Norte Espírito-santense	958333.0	6537124.0	3752563.0	2024841.0	13272863.0	1440518.0	14713382.0	555715.0	299219.1699999999
2011	3305	Sul Fluminense	233459.0	13260095.0	13149235.0	5456210.0	32099000.0	6727099.0	38826098.0	1072089.0	680413.8400000001
2011	3301	Noroeste Fluminense	339438.0	523516.0	1775498.0	1552396.0	4190852.0	304915.0	4474692.0	319020.0	172600.28
2011	3304	Baixadas	112791.0	19920373.0	10850529.0	3791784.0	34675473.0	1070585.0	35746060.0	719154.0	435158.77999999997
2011	3303	Centro Fluminense	410985.0	1765153.0	3498288.0	2353540.0	8027965.0	1036419.0	9064383.0	483582.0	297682.98
2011	3306	Metropolitana do Rio de Janeiro	613153.0	49911703.0	169486940.0	59238219.0	279250017.0	63974693.0	343224703.0	12657744.0	563097.4700000001
2011	3302	Norte Fluminense	425439.0	50158042.0	22420076.0	5032977.0	78036535.0	3395429.0	81431965.0	861089.0	776715.3899999999
2011	3508	Presidente Prudente	1520345.0	3331925.0	7389667.0	2267767.0	14509709.0	1346779.0	15856488.0	851556.0	875422.1600000003
2011	3501	São José do Rio Preto	3146042.0	6912164.0	16446557.0	4260211.0	30764967.0	3410165.0	34175129.0	1580661.0	2079098.3599999994
2011	3507	Campinas	2017534.0	38558238.0	63595947.0	11045958.0	115217676.0	26261972.0	141479647.0	3825095.0	1354416.2099999997
2011	3504	Bauru	2509334.0	9333889.0	15631695.0	3873860.0	31348779.0	3786873.0	35135650.0	1465229.0	1070858.4700000002
2011	3506	Piracicaba	1117549.0	15309061.0	18498330.0	3762987.0	38687923.0	6344274.0	45032198.0	1389422.0	690430.18
2011	3511	Itapetininga	1655992.0	4625079.0	5830848.0	2176713.0	14288636.0	1604654.0	15890477.0	830281.0	544028.9600000001
2011	3502	Ribeirão Preto	3503692.0	13421592.0	29304293.0	6545940.0	52775512.0	6407599.0	59181620.0	2397268.0	1382923.9700000002
2011	3503	Araçatuba	1698884.0	3335099.0	6597555.0	1934137.0	13565672.0	1336435.0	14902106.0	700446.0	703510.3600000001
2011	3512	Macro Metropolitana Paulista	1461747.0	31548911.0	43404206.0	7190865.0	83605725.0	17678923.0	101284647.0	2674773.0	1123870.36
2011	3509	Marília	746483.0	1981663.0	4459447.0	1225828.0	8413422.0	933726.0	9347151.0	441752.0	349426.2
2011	3505	Araraquara	1021887.0	6579883.0	9265889.0	2192277.0	19059937.0	2578885.0	21638821.0	817968.0	400820.1300000001
2011	3513	Vale do Paraíba Paulista	313618.0	24010019.0	28302651.0	6355281.0	58981569.0	13262923.0	72244492.0	2285528.0	695637.2799999998
2011	3515	Metropolitana de São Paulo	606967.0	142172523.0	487168759.0	56578515.0	686526766.0	165456916.0	851983678.0	21305299.0	1413180.18
2011	3510	Assis	1267110.0	2208351.0	4759620.0	1528475.0	9763559.0	965770.0	10723969.0	556581.0	669439.0399999999
2011	3514	Litoral Sul Paulista	783683.0	2031184.0	3215770.0	1292337.0	7322976.0	473662.0	7796633.0	465323.0	303560.47000000003
2011	4104	Norte Pioneiro Paranaense	2011762.0	1354077.0	2943086.0	1351652.0	7660582.0	566837.0	8227427.0	546095.0	685500.7999999999
2011	4110	Metropolitana de Curitiba	1511674.0	29211230.0	54061924.0	9452421.0	94237240.0	24736288.0	118973527.0	3527566.0	752506.3700000002
2011	4102	Centro Ocidental Paranaense	1381198.0	907534.0	2493272.0	841106.0	5623112.0	478794.0	6101908.0	333177.0	436490.14999999997
2011	4101	Noroeste Paranaense	1878342.0	2428913.0	3945171.0	1741167.0	9993591.0	834400.0	10827987.0	681206.0	959711.5399999998
2011	4103	Norte Central Paranaense	3217064.0	9204400.0	20322568.0	5076377.0	37820407.0	5745982.0	43566392.0	2053194.0	1310614.9900000002
2011	4107	Sudoeste Paranaense	1958261.0	2480757.0	3469590.0	1264557.0	9173163.0	759748.0	9932912.0	499028.0	794026.9700000002
2011	4106	Oeste Paranaense	3441584.0	7573995.0	11516559.0	3171528.0	25703666.0	2362378.0	28066038.0	1225799.0	1024069.32
2011	4109	Sudeste Paranaense	1881414.0	981118.0	1895088.0	1005227.0	5762848.0	437773.0	6200624.0	406852.0	333156.92999999993
2011	4105	Centro Oriental Paranaense	1998737.0	5059032.0	5575453.0	1732801.0	14366027.0	1753514.0	16119540.0	694347.0	292378.72
2011	4108	Centro-Sul Paranaense	1454924.0	2803824.0	2932781.0	1318948.0	8510477.0	595433.0	9105913.0	545085.0	422508.00000000006
2011	4203	Serrana	1112745.0	2196406.0	2887305.0	1201109.0	7397562.0	800904.0	8198470.0	407112.0	529229.6
2011	4201	Oeste Catarinense	3928719.0	8653237.0	12181908.0	3587071.0	28350940.0	3678996.0	32029942.0	1207304.0	2923328.1799999992
2011	4204	Vale do Itajaí	1011745.0	12806008.0	20463220.0	4703412.0	38984381.0	9712403.0	48696787.0	1533782.0	1201751.34
2011	4205	Grande Florianópolis	488744.0	4733980.0	13116631.0	3032269.0	21371624.0	5059463.0	26431087.0	1008760.0	403429.50000000006
2011	4202	Norte Catarinense	1350970.0	15304759.0	13501539.0	3712366.0	33869631.0	5747917.0	39617549.0	1227151.0	624766.6100000001
2011	4206	Sul Catarinense	1046603.0	5879183.0	7447106.0	2597730.0	16970619.0	2123864.0	19094486.0	932945.0	829165.87
2011	4306	Sudoeste Rio-grandense	1881700.0	1128312.0	4446803.0	1977539.0	9434354.0	795512.0	10229866.0	721161.0	330649.9200000001
2011	4301	Noroeste Rio-grandense	8350161.0	8606193.0	18353438.0	5761979.0	41071761.0	4156275.0	45228045.0	1945681.0	4615028.280000001
2011	4303	Centro Ocidental Rio-grandense	1491190.0	1231454.0	4587296.0	1515998.0	8825932.0	777620.0	9603551.0	537724.0	608254.9200000002
2011	4305	Metropolitana de Porto Alegre	1651656.0	30654743.0	60171458.0	14145553.0	106623420.0	22271729.0	128895151.0	4768341.0	2092622.2999999996
2011	4307	Sudeste Rio-grandense	1338532.0	2270243.0	6955614.0	2566429.0	13130813.0	2314408.0	15445218.0	913486.0	339522.14
2011	4302	Nordeste Rio-grandense	2054412.0	12800483.0	12934574.0	3197314.0	30986788.0	5701318.0	36688110.0	1064304.0	1456304.79
2011	4304	Centro Oriental Rio-grandense	2109594.0	4755212.0	7229590.0	2205942.0	16300339.0	2666138.0	18966479.0	782333.0	1015933.5500000002
2011	5003	Leste de Mato Grosso do Sul	2765974.0	4168845.0	3033363.0	1461638.0	11429818.0	1497636.0	12927450.0	386351.0	654343.1900000001
2011	5002	Centro Norte de Mato Grosso do Sul	1272813.0	3764307.0	9721307.0	3744305.0	18502734.0	3110722.0	21613456.0	1003540.0	303692.16000000003
2011	5004	Sudoeste de Mato Grosso do Sul	3904682.0	2370950.0	5634857.0	3132372.0	15042853.0	1833735.0	16876592.0	841898.0	692650.4200000002
2011	5001	Pantanais Sul Mato-grossense	531755.0	642522.0	1260656.0	935549.0	3370484.0	345175.0	3715659.0	245753.0	87821.90000000001
2011	5104	Centro-Sul Mato-grossense	608073.0	3195215.0	10297199.0	3352597.0	17453083.0	3019945.0	20473025.0	1056353.0	206852.77999999997
2011	5102	Nordeste Mato-grossense	1523710.0	484180.0	1610218.0	941969.0	4560077.0	422341.0	4982416.0	280695.0	453699.4
2011	5101	Norte Mato-grossense	7082291.0	3540745.0	8237428.0	3243160.0	22103625.0	2212864.0	24316490.0	960761.0	1415785.8200000003
2011	5105	Sudeste Mato-grossense	2893278.0	2695157.0	4901474.0	1534728.0	12024638.0	1355560.0	13380198.0	454750.0	544213.09
2011	5103	Sudoeste Mato-grossense	1499634.0	1084552.0	1809379.0	1065440.0	5459009.0	542815.0	6001823.0	323377.0	408381.61999999994
2011	5203	Centro Goiano	1544925.0	14224695.0	30148573.0	8246827.0	54165027.0	10232800.0	64397822.0	3096843.0	1025671.4800000001
2011	5204	Leste Goiano	1486445.0	1865018.0	4568515.0	2910244.0	10830223.0	1005625.0	11835849.0	1179126.0	356004.6600000001
2011	5205	Sul Goiano	7130749.0	9395666.0	11713215.0	3703561.0	31943191.0	4373803.0	36316992.0	1289118.0	2165602.4299999997
2011	5202	Norte Goiano	580281.0	2348519.0	1471864.0	827835.0	5228501.0	326545.0	5555047.0	295013.0	501141.5900000001
2011	5201	Noroeste Goiano	873592.0	484586.0	997735.0	603983.0	2959898.0	231109.0	3191012.0	220616.0	332564.74
2011	5301	Distrito Federal	616419	9376545	62166346	59471620	131630930	22938024	154568954	2609998	59221.87
2012	1102	Leste Rondoniense	2528966.0	1985744.0	5322526.0	4295240.0	14132474.0	1681694.0	15814167.0	957275.0	634045.46
2012	1101	Madeira-Guaporé	762697.0	3569390.0	5201442.0	2896862.0	12430392.0	1868161.0	14298554.0	632736.0	138162.58999999997
2012	1202	Vale do Acre	708451.0	946758.0	3306061.0	2451966.0	7413237.0	897963.0	8311200.0	546762.0	152213.7
2012	1201	Vale do Juruá	248777.0	92588.0	426056.0	968721.0	1736143.0	90581.0	1826725.0	212024.0	62660.549999999996
2012	1303	Centro Amazonense	2848956.0	22659031.0	20902540.0	8647049.0	55057575.0	12572735.0	67630312.0	2811542.0	320752.37000000005
2012	1302	Sudoeste Amazonense	542174.0	101206.0	286975.0	1068942.0	1999300.0	43858.0	2043155.0	363177.0	92054.89
2012	1304	Sul Amazonense	650160.0	111794.0	302802.0	858326.0	1923082.0	43025.0	1964844.0	291396.0	65039.29000000001
2012	1301	Norte Amazonense	86626.0	36326.0	92714.0	376686.0	592353.0	12038.0	604392.0	124870.0	29974.08
2012	1401	Norte de Roraima	130102.0	694742.0	2410676.0	2840457.0	6075978.0	582466.0	6658445.0	378099.0	90276.61
2012	1402	Sul de Roraima	83762.0	67778.0	171201.0	667107.0	989849.0	63174.0	1053023.0	91425.0	79337.37999999999
2012	1504	Nordeste Paraense	3115579.0	860101.0	2740019.0	4206944.0	10863184.0	582088.0	11445274.0	1833456.0	291615.38
2012	1506	Sudeste Paraense	3162933.0	21745340.0	9237436.0	4472291.0	38603155.0	2449345.0	41052498.0	1719989.0	606172.5299999999
2012	1502	Marajó	725937.0	168942.0	467040.0	1244391.0	2604018.0	88887.0	2692903.0	503297.0	84270.70000000001
2012	1501	Baixo Amazonas	1544711.0	1509381.0	2385585.0	1871926.0	7308814.0	523920.0	7832736.0	751255.0	134475.90000000002
2012	1505	Sudoeste Paraense	1060252.0	1259259.0	1529968.0	1239040.0	5083135.0	381949.0	5465082.0	523719.0	121806.07
2012	1503	Metropolitana de Belém	568044.0	7029954.0	19934895.0	5356859.0	32889749.0	5702637.0	38592385.0	2490489.0	120166.88
2012	1602	Sul do Amapá	181828.0	1177200.0	3954703.0	4290390.0	9604127.0	855945.0	10460073.0	641979.0	147793.58000000002
2012	1601	Norte do Amapá	91940.0	45734.0	128400.0	380378.0	646451.0	24344.0	670796.0	56623.0	61151.69
2012	1701	Ocidental do Tocantins	1293993.0	2070944.0	3824359.0	3577168.0	10766456.0	1070790.0	11837253.0	886733.0	1093111.3599999996
2012	1702	Oriental do Tocantins	1048071.0	1397653.0	3233232.0	2271066.0	7950035.0	897139.0	8847177.0	530961.0	567635.5400000002
2012	2102	Oeste Maranhense	1314850.0	1735452.0	4826144.0	2817220.0	10693660.0	1137122.0	11830781.0	1437391.0	308534.31
2012	2104	Leste Maranhense	617562.0	771721.0	2672071.0	2703185.0	6764542.0	515622.0	7280164.0	1360943.0	200985.29999999993
2012	2101	Norte Maranhense	986989.0	6349978.0	12943816.0	5236792.0	25517569.0	5128772.0	30646343.0	2675374.0	292608.1200000001
2012	2105	Sul Maranhense	1720776.0	1218741.0	1666949.0	662773.0	5269237.0	400051.0	5669285.0	316772.0	302887.32
2012	2103	Centro Maranhense	798596.0	346648.0	1866036.0	1727781.0	4739058.0	324479.0	5063537.0	923834.0	205321.08999999997
2012	2204	Sudeste Piauiense	196423.0	299387.0	1134443.0	1342165.0	2972421.0	273121.0	3245542.0	525415.0	329378.92
2012	2202	Centro-Norte Piauiense	251380.0	2682585.0	7635063.0	3814799.0	14383830.0	2209319.0	16593146.0	1475107.0	315189.86000000004
2012	2203	Sudoeste Piauiense	1345126.0	621440.0	1414500.0	1348651.0	4729716.0	454960.0	5184676.0	518046.0	528864.7600000001
2012	2201	Norte Piauiense	200288.0	272698.0	1270284.0	1589165.0	3332436.0	281882.0	3614316.0	642180.0	147179.32999999996
2012	2307	Sul Cearense	401366.0	810795.0	3119532.0	1931085.0	6262776.0	614650.0	6877423.0	889801.0	142491.13999999998
2012	2302	Norte Cearense	851457.0	1371578.0	2061541.0	2330083.0	6533009.0	627000.0	7160010.0	1026258.0	229646.03999999998
2012	2301	Noroeste Cearense	903754.0	1514032.0	3132996.0	3036653.0	8587428.0	852222.0	9439647.0	1348441.0	252282.71999999994
2012	2304	Sertões Cearenses	435208.0	436854.0	1631264.0	1907202.0	4410525.0	317057.0	4727581.0	878214.0	146149.74
2012	2305	Jaguaribe	837709.0	818804.0	1440661.0	1187320.0	4284491.0	405233.0	4689722.0	534851.0	155903.19
2012	2306	Centro-Sul Cearense	241326.0	215636.0	1010616.0	832942.0	2300525.0	220752.0	2521276.0	379096.0	75363.51
2012	2303	Metropolitana de Fortaleza	269448.0	12725555.0	30888663.0	7813974.0	51697642.0	9860449.0	61558091.0	3549344.0	163736.82
2012	2402	Central Potiguar	194229.0	1355333.0	1568608.0	1392819.0	3860495.0	423019.0	4137450.0	385148.0	326850.8600000001
2012	2401	Oeste Potiguar	450174.0	4365741.0	4045134.0	2876177.0	11737229.0	1043748.0	12780970.0	840343.0	634120.56
2012	2404	Leste Potiguar	525422.0	4876204.0	12159457.0	5310313.0	22871384.0	3457748.0	26329137.0	1569978.0	270482.35000000003
2012	2403	Agreste Potiguar	132078.0	499024.0	852098.0	1488872.0	2972079.0	230666.0	3202742.0	432729.0	331140.44000000006
2012	2501	Sertão Paraibano	311067.0	505818.0	2243512.0	2814122.0	5874511.0	487440.0	6361957.0	869879.0	502329.3600000001
2012	2503	Agreste Paraibano	545609.0	1965948.0	4239255.0	3931794.0	10682607.0	1148514.0	11828820.0	1222515.0	423118.06
2012	2502	Borborema	152413.0	133002.0	516431.0	1025824.0	1827671.0	91239.0	1918904.0	301476.0	276977.13
2012	2504	Mata Paraibana	531977.0	4685653.0	9340296.0	4729270.0	19287192.0	3091465.0	22378662.0	1421301.0	303572.14
2012	2605	Metropolitana de Recife	204452.0	16935442.0	38687442.0	10190776.0	66018109.0	14896081.0	80914193.0	3746572.0	301403.26
2012	2601	Sertão Pernambucano	355852.0	834115.0	2764606.0	2753692.0	6708262.0	613161.0	7321423.0	1009684.0	251184.36999999994
2012	2602	São Francisco Pernambucano	767858.0	1741854.0	2626366.0	1667199.0	6803272.0	717584.0	7520857.0	595192.0	143181.77
2012	2603	Agreste Pernambucano	1475263.0	2262100.0	7797605.0	6184373.0	17719336.0	1879344.0	19598679.0	2253484.0	474997.07000000007
2012	2604	Mata Pernambucana	1046090.0	2105843.0	4517156.0	3689599.0	11358691.0	1275200.0	12633890.0	1326096.0	358527.99999999994
2012	2701	Sertão Alagoano	173691.0	338465.0	767450.0	1154743.0	2434349.0	131448.0	2565796.0	435331.0	138548.98
2012	2703	Leste Alagoano	1941731.0	5464407.0	11169011.0	5318183.0	23893337.0	2848518.0	26741853.0	2099991.0	472735.44999999995
2012	2702	Agreste Alagoano	850939.0	442948.0	2005489.0	1621863.0	4921240.0	421507.0	5342747.0	630150.0	145132.00999999998
2012	2803	Leste Sergipano	757475.0	6587732.0	9757202.0	4954429.0	22056838.0	2973567.0	25030404.0	1429390.0	644598.3
2012	2802	Agreste Sergipano	544010.0	450315.0	1375849.0	1500535.0	3870706.0	376598.0	4247302.0	452506.0	151153.35
2012	2801	Sertão Sergipano	194965.0	1918889.0	490099.0	827371.0	3431324.0	144151.0	3575475.0	228971.0	188316.08000000002
2012	2906	Centro Sul Baiano	1675584.0	2386414.0	7631445.0	5624058.0	17317506.0	1526861.0	18844365.0	2488686.0	689453.8299999997
2012	2902	Vale São-Franciscano da Bahia	648971.0	2421411.0	2780387.0	2301380.0	8152148.0	529808.0	8681957.0	977656.0	185550.96
2012	2904	Nordeste Baiano	1391439.0	2516515.0	4058039.0	3577778.0	11543772.0	810421.0	12354199.0	1558532.0	419652.82
2012	2903	Centro Norte Baiano	832251.0	3974868.0	8999792.0	4786007.0	18592903.0	2327185.0	20920095.0	2247354.0	492061.9899999999
2012	2907	Sul Baiano	2478567.0	6132800.0	9384402.0	4792019.0	22787793.0	2003123.0	24790913.0	2026094.0	812881.2699999997
2012	2905	Metropolitana de Salvador	618347.0	21351208.0	42078806.0	9540570.0	69309802.0	15123084.0	83715238.0	4285150.0	526639.85
2012	2901	Extremo Oeste Baiano	5134052.0	1355383.0	4396669.0	1423515.0	12309615.0	956153.0	13265770.0	591869.0	409440.9600000001
2012	3105	Triângulo Mineiro/Alto Paranaíba	7591826.0	17956745.0	25347978.0	6444388.0	57340945.0	8353606.0	65694550.0	2185979.0	1980639.6199999996
2012	3106	Central Mineira	1041584.0	1292074.0	2571722.0	1197495.0	6102877.0	590858.0	6693734.0	417514.0	408596.2500000001
2012	3112	Zona da Mata	1880219.0	6770131.0	14832844.0	6104836.0	29588031.0	3892119.0	33480150.0	2194962.0	1457928.32
2012	3108	Vale do Rio Doce	1031400.0	6932639.0	9891606.0	4621444.0	22477085.0	2550670.0	25027752.0	1634140.0	869691.2599999998
2012	3109	Oeste de Minas	1253227.0	4366888.0	7291018.0	2748984.0	15660116.0	1850390.0	17510508.0	972558.0	740569.3600000002
2012	3104	Vale do Mucuri	295731.0	480533.0	1625417.0	1027918.0	3429600.0	257285.0	3686885.0	386130.0	164348.85
2012	3102	Norte de Minas	3728410.0	2880068.0	6495869.0	4369051.0	17473397.0	1474843.0	18948241.0	1628230.0	1000541.1600000001
2012	3110	Sul/Sudoeste de Minas	4307850.0	10702942.0	21578035.0	6996570.0	43585406.0	6095252.0	49680654.0	2467137.0	2262716.380000001
2012	3111	Campo das Vertentes	619938.0	1817759.0	3647395.0	1568057.0	7653155.0	848451.0	8501597.0	560831.0	490300.5
2012	3103	Jequitinhonha	546352.0	497037.0	1789540.0	1865201.0	4698128.0	230309.0	4928432.0	702542.0	334871.54999999993
2012	3107	Metropolitana de Belo Horizonte	993384.0	64580051.0	86182706.0	19367423.0	171123568.0	28525520.0	199649077.0	6334063.0	2572891.63
2012	3101	Noroeste de Minas	2267532.0	1853279.0	2731180.0	1111642.0	7963631.0	517617.0	8481248.0	371246.0	364588.98
2012	3203	Central Espírito-santense	1004227.0	17807011.0	25798268.0	7456153.0	52065663.0	17303855.0	69369516.0	2027604.0	683360.3400000001
2012	3201	Noroeste Espírito-santense	644573.0	1424742.0	2509710.0	1503946.0	6082973.0	764456.0	6847431.0	417013.0	245026.59999999998
2012	3204	Sul Espírito-santense	652489.0	15366405.0	5852226.0	2166886.0	24038006.0	1172064.0	25210070.0	571100.0	1308801.3
2012	3202	Litoral Norte Espírito-santense	874908.0	6345217.0	4276116.0	2275420.0	13771665.0	1651899.0	15423568.0	562350.0	299286.37
2012	3305	Sul Fluminense	245097.0	14760200.0	14645462.0	5861415.0	35512177.0	6824575.0	42336751.0	1081610.0	692939.55
2012	3301	Noroeste Fluminense	353225.0	701004.0	2017319.0	1663616.0	4735166.0	332447.0	5052091.0	320490.0	190473.77000000002
2012	3304	Baixadas	128165.0	26820239.0	13281227.0	4214479.0	44444113.0	1315603.0	45759714.0	736862.0	561984.9
2012	3303	Centro Fluminense	426722.0	2327655.0	3999246.0	2539391.0	9293012.0	1166918.0	10459932.0	485725.0	334290.13
2012	3306	Metropolitana do Rio de Janeiro	655283.0	57839291.0	186337897.0	62999773.0	307832239.0	71281545.0	379113784.0	12734400.0	648287.4600000001
2012	3302	Norte Fluminense	558339.0	56698746.0	24871554.0	5675980.0	87804619.0	4358082.0	92162701.0	872278.0	804620.09
2012	3508	Presidente Prudente	1704093.0	3723949.0	8396658.0	2488311.0	16313006.0	1460880.0	17773885.0	854847.0	981020.9900000002
2012	3501	São José do Rio Preto	3141725.0	7554294.0	18887623.0	4725971.0	34309612.0	3690001.0	37999608.0	1591678.0	2273063.2399999993
2012	3507	Campinas	2105184.0	39886277.0	77393070.0	12051820.0	128106830.0	30672501.0	158779332.0	3863256.0	1522453.6799999995
2012	3504	Bauru	2288999.0	9314673.0	17599837.0	4265206.0	33468721.0	4062092.0	37530811.0	1475956.0	1105795.2899999998
2012	3506	Piracicaba	1042755.0	15655896.0	20743746.0	4167693.0	41610088.0	7372338.0	48982427.0	1401175.0	734568.56
2012	3511	Itapetininga	1542885.0	4751574.0	6669120.0	2406181.0	15369762.0	1916312.0	17279291.0	835904.0	577308.6100000003
2012	3502	Ribeirão Preto	3879096.0	13966614.0	33146530.0	7162366.0	58154608.0	7073027.0	65225911.0	2417464.0	1551238.760000001
2012	3503	Araçatuba	1654208.0	3674581.0	7657471.0	2126667.0	15112927.0	1466500.0	16579427.0	704920.0	726792.24
2012	3512	Macro Metropolitana Paulista	1397100.0	33002246.0	50644115.0	7959753.0	93003209.0	20360148.0	113363356.0	2704020.0	1212390.7500000002
2012	3509	Marília	898938.0	2140346.0	5171567.0	1367391.0	9578244.0	1047602.0	10625848.0	443380.0	390468.06
2012	3505	Araraquara	1017744.0	7399550.0	10565247.0	2394634.0	21377176.0	2819452.0	24196622.0	824767.0	442999.49000000005
2012	3513	Vale do Paraíba Paulista	319614.0	23760453.0	31851876.0	6970618.0	62902559.0	14087387.0	76989948.0	2305758.0	752578.5799999998
2012	3515	Metropolitana de São Paulo	628200.0	139499370.0	535560066.0	61323541.0	737011172.0	174745770.0	911756942.0	21450669.0	1488411.4399999997
2012	3510	Assis	1294256.0	2563406.0	5516033.0	1679931.0	11053630.0	1052061.0	12104791.0	559275.0	757930.1699999998
2012	3514	Litoral Sul Paulista	894547.0	2997376.0	4013219.0	1422318.0	9327460.0	517782.0	9845242.0	468150.0	444717.5
2012	4104	Norte Pioneiro Paranaense	2103130.0	1466728.0	3355227.0	1531706.0	8456794.0	632949.0	9089743.0	545948.0	761316.6799999997
2012	4110	Metropolitana de Curitiba	1679580.0	28905192.0	59901228.0	10918158.0	100282555.0	26766074.0	127048634.0	3560265.0	814551.85
2012	4102	Centro Ocidental Paranaense	1531279.0	967092.0	2933808.0	947374.0	6379553.0	579233.0	6958785.0	332246.0	497105.0299999998
2012	4101	Noroeste Paranaense	2051680.0	2641600.0	4901196.0	1976736.0	11571212.0	1028152.0	12599363.0	683967.0	1076178.7
2012	4103	Norte Central Paranaense	3599542.0	10407567.0	23957295.0	5896436.0	43860838.0	6856695.0	50717527.0	2068646.0	1497845.5499999998
2012	4107	Sudoeste Paranaense	1800264.0	2836514.0	4089551.0	1436939.0	10163265.0	944336.0	11107598.0	500843.0	863500.2500000001
2012	4106	Oeste Paranaense	3303142.0	8863191.0	13498540.0	3653519.0	29318385.0	2738395.0	32056782.0	1231810.0	1114736.59
2012	4109	Sudeste Paranaense	2088247.0	1069679.0	2219187.0	1127100.0	6504212.0	499772.0	7003984.0	408933.0	374515.47
2012	4105	Centro Oriental Paranaense	2459186.0	5533730.0	6515725.0	1981451.0	16490093.0	1940805.0	18430898.0	699239.0	334806.59
2012	4108	Centro-Sul Paranaense	1614073.0	3400832.0	3396430.0	1489016.0	9900354.0	706531.0	10606887.0	545858.0	486372.05999999994
2012	4203	Serrana	1118899.0	2412674.0	3946306.0	1325143.0	8803028.0	1041466.0	9844494.0	407457.0	588909.4900000001
2012	4201	Oeste Catarinense	3644144.0	8806569.0	13755097.0	3927305.0	30133110.0	3881290.0	34014399.0	1213617.0	3084703.799999998
2012	4204	Vale do Itajaí	1135901.0	13718301.0	23649523.0	5223412.0	43727136.0	11000309.0	54727446.0	1557747.0	1358006.3899999997
2012	4205	Grande Florianópolis	469725.0	5127083.0	15005853.0	3335688.0	23938349.0	5366659.0	29305010.0	1022938.0	441854.84
2012	4202	Norte Catarinense	1386601.0	15999868.0	15331199.0	4128601.0	36846269.0	6210206.0	43056473.0	1240976.0	670983.6599999999
2012	4206	Sul Catarinense	1141587.0	6298096.0	8317629.0	2847077.0	18604397.0	2242441.0	20846834.0	940551.0	897220.15
2012	4306	Sudoeste Rio-grandense	1954402.0	1222687.0	5195208.0	2212002.0	10584300.0	883781.0	11468084.0	719375.0	344357.19
2012	4301	Noroeste Rio-grandense	5935906.0	8912065.0	20527243.0	6340317.0	41715522.0	4846676.0	46562185.0	1944731.0	4353825.079999999
2012	4303	Centro Ocidental Rio-grandense	1216659.0	1261494.0	4949765.0	1679578.0	9107498.0	814622.0	9922123.0	538465.0	566314.23
2012	4305	Metropolitana de Porto Alegre	1859616.0	31856370.0	68261233.0	15456672.0	117433891.0	24159724.0	141593615.0	4793474.0	2347592.4499999993
2012	4307	Sudeste Rio-grandense	1427292.0	2675172.0	7878267.0	2812495.0	14752846.0	2562137.0	17314985.0	914785.0	355219.19999999995
2012	4302	Nordeste Rio-grandense	1990475.0	14047577.0	14394521.0	3533985.0	33966571.0	5875749.0	39842316.0	1074043.0	1545013.8299999991
2012	4304	Centro Oriental Rio-grandense	1909412.0	5458632.0	8141198.0	2417251.0	17926490.0	2957215.0	20883707.0	785730.0	1077236.1500000001
2012	5003	Leste de Mato Grosso do Sul	2755998.0	4840535.0	3540502.0	1637768.0	12774803.0	1574514.0	14349315.0	391135.0	687725.0499999999
2012	5002	Centro Norte de Mato Grosso do Sul	1783937.0	3870383.0	10840945.0	4101057.0	20596317.0	3425296.0	24021614.0	1015636.0	347668.18
